Export_Log_ID,Reporting_Date,Settlement_Cycle_Code,Gross_Sales_Volume,Total_COGS,Tax_Component,Net_Profit_Amount,Corporate_Tax_Zone,Reconciliation_Match_Flag,Last_Sync_Timestamp,created_at,updated_at,source_system,etl_load_timestamp,record_version,is_active
EXP00000648,2024-10-09,DAILY,346646.19,232688.57,24972.17,88985.45,US_WEST,Y,2024-10-09T23:59:00,2024-10-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000649,2024-10-10,DAILY,397386.53,276102.66,27524.98,93758.89,EU_CENTRAL,Y,2024-10-10T23:59:00,2024-10-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000650,2024-10-11,DAILY,391603.59,298030.98,24692.07,68880.54,US_WEST,Y,2024-10-11T23:59:00,2024-10-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000651,2024-10-12,DAILY,287214.70,188490.51,20976.08,77748.11,US_EAST,Y,2024-10-12T23:59:00,2024-10-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000652,2024-10-13,DAILY,375542.05,282631.46,24223.05,68687.54,EU_CENTRAL,Y,2024-10-13T23:59:00,2024-10-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000653,2024-10-14,DAILY,362985.66,256782.50,24237.23,81965.93,LATAM,Y,2024-10-14T23:59:00,2024-10-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000654,2024-10-15,DAILY,348004.10,221900.69,24268.59,101834.82,US_WEST,Y,2024-10-15T23:59:00,2024-10-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.543368,1,True
EXP00000655,2024-10-16,DAILY,317849.00,251531.41,21766.76,44550.83,EU_CENTRAL,Y,2024-10-16T23:59:00,2024-10-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000656,2024-10-17,DAILY,311709.05,237919.92,22271.98,51517.15,EU_CENTRAL,Y,2024-10-17T23:59:00,2024-10-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000657,2024-10-18,DAILY,308024.06,207068.90,21503.19,79451.97,APAC,Y,2024-10-18T23:59:00,2024-10-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000658,2024-10-19,DAILY,373273.00,243187.34,24853.57,105232.09,EU_CENTRAL,Y,2024-10-19T23:59:00,2024-10-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000659,2024-10-20,DAILY,372215.26,240388.73,25285.81,106540.72,US_EAST,Y,2024-10-20T23:59:00,2024-10-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000660,2024-10-21,DAILY,316470.89,246474.74,22928.90,47067.25,LATAM,Y,2024-10-21T23:59:00,2024-10-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000661,2024-10-22,DAILY,322657.78,243801.69,22057.30,56798.79,US_EAST,Y,2024-10-22T23:59:00,2024-10-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000662,2024-10-23,DAILY,335798.57,240020.33,22477.95,73300.29,LATAM,Y,2024-10-23T23:59:00,2024-10-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.544371,1,True
EXP00000663,2024-10-24,DAILY,318662.49,195949.66,23734.71,98978.12,EU_CENTRAL,Y,2024-10-24T23:59:00,2024-10-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000664,2024-10-25,DAILY,327746.39,205799.98,24627.72,97318.69,EU_CENTRAL,Y,2024-10-25T23:59:00,2024-10-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000665,2024-10-26,DAILY,339863.66,262661.04,25028.55,52174.07,APAC,Y,2024-10-26T23:59:00,2024-10-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000666,2024-10-27,DAILY,316424.91,202369.68,21782.09,92273.14,LATAM,Y,2024-10-27T23:59:00,2024-10-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000667,2024-10-28,DAILY,373091.74,230487.27,25525.29,117079.18,LATAM,Y,2024-10-28T23:59:00,2024-10-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000668,2024-10-29,DAILY,386162.86,235555.02,25930.47,124677.37,US_EAST,Y,2024-10-29T23:59:00,2024-10-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.545379,1,True
EXP00000669,2024-10-30,DAILY,342099.94,226440.42,23425.89,92233.63,EU_CENTRAL,Y,2024-10-30T23:59:00,2024-10-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.546377,1,True
EXP00000670,2024-10-31,DAILY,322589.96,216574.75,21675.36,84339.85,US_EAST,Y,2024-10-31T23:59:00,2024-10-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.546377,1,True
EXP00000671,2024-11-01,DAILY,431129.64,293354.59,29173.60,108601.45,EU_CENTRAL,Y,2024-11-01T23:59:00,2024-11-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.546377,1,True
EXP00000672,2024-11-02,DAILY,381782.55,302980.94,26790.27,52011.34,US_WEST,Y,2024-11-02T23:59:00,2024-11-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.546377,1,True
EXP00000673,2024-11-03,DAILY,361764.33,243679.56,24897.93,93186.84,EU_CENTRAL,Y,2024-11-03T23:59:00,2024-11-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.546377,1,True
EXP00000674,2024-11-04,DAILY,321775.41,232697.62,22041.22,67036.57,EU_CENTRAL,Y,2024-11-04T23:59:00,2024-11-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.547385,1,True
EXP00000675,2024-11-05,DAILY,355312.66,273656.76,26092.84,55563.06,EU_CENTRAL,Y,2024-11-05T23:59:00,2024-11-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.547385,1,True
EXP00000676,2024-11-06,DAILY,319341.88,219274.49,22760.14,77307.25,US_WEST,Y,2024-11-06T23:59:00,2024-11-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.547385,1,True
EXP00000677,2024-11-07,DAILY,371970.06,287854.27,24330.92,59784.87,US_WEST,Y,2024-11-07T23:59:00,2024-11-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000678,2024-11-08,DAILY,406435.50,300781.12,29336.51,76317.87,LATAM,Y,2024-11-08T23:59:00,2024-11-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000679,2024-11-09,DAILY,349329.41,222615.83,24050.09,102663.49,APAC,Y,2024-11-09T23:59:00,2024-11-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000680,2024-11-10,DAILY,382590.66,250651.80,27310.66,104628.20,US_EAST,Y,2024-11-10T23:59:00,2024-11-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000681,2024-11-11,DAILY,341198.89,267939.94,23795.25,49463.70,EU_CENTRAL,Y,2024-11-11T23:59:00,2024-11-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000682,2024-11-12,DAILY,305993.33,220194.21,21380.57,64418.55,US_EAST,Y,2024-11-12T23:59:00,2024-11-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.548375,1,True
EXP00000683,2024-11-13,DAILY,376085.71,300863.61,25931.87,49290.23,US_EAST,Y,2024-11-13T23:59:00,2024-11-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549377,1,True
EXP00000684,2024-11-14,DAILY,374402.91,257900.65,25640.52,90861.74,US_EAST,Y,2024-11-14T23:59:00,2024-11-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549377,1,True
EXP00000685,2024-11-15,DAILY,354448.58,225338.97,22997.62,106111.99,APAC,Y,2024-11-15T23:59:00,2024-11-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549377,1,True
EXP00000686,2024-11-16,DAILY,359078.96,278395.99,23958.22,56724.75,US_WEST,Y,2024-11-16T23:59:00,2024-11-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549377,1,True
EXP00000687,2024-11-17,DAILY,372734.73,262993.31,24493.54,85247.88,EU_CENTRAL,Y,2024-11-17T23:59:00,2024-11-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549377,1,True
EXP00000688,2024-11-18,DAILY,394248.71,300594.27,27165.81,66488.63,LATAM,Y,2024-11-18T23:59:00,2024-11-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000689,2024-11-19,DAILY,336559.48,218571.15,23815.49,94172.84,US_WEST,Y,2024-11-19T23:59:00,2024-11-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000690,2024-11-20,DAILY,365245.86,265751.10,24045.50,75449.26,US_WEST,Y,2024-11-20T23:59:00,2024-11-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000691,2024-11-21,DAILY,320764.67,205364.00,21516.12,93884.55,US_WEST,Y,2024-11-21T23:59:00,2024-11-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000692,2024-11-22,DAILY,326295.60,241912.31,21309.05,63074.24,APAC,Y,2024-11-22T23:59:00,2024-11-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000693,2024-11-23,DAILY,338269.43,246791.20,22694.13,68784.10,APAC,Y,2024-11-23T23:59:00,2024-11-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000694,2024-11-24,DAILY,377058.63,274520.86,26041.66,76496.11,APAC,Y,2024-11-24T23:59:00,2024-11-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000695,2024-11-25,DAILY,359729.66,220575.68,26277.14,112876.84,US_WEST,Y,2024-11-25T23:59:00,2024-11-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000696,2024-11-26,DAILY,367030.86,287645.84,25323.88,54061.14,APAC,Y,2024-11-26T23:59:00,2024-11-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000697,2024-11-27,DAILY,377738.12,241576.98,25340.55,110820.59,APAC,Y,2024-11-27T23:59:00,2024-11-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000698,2024-11-28,DAILY,322785.83,241991.78,22547.45,58246.60,EU_CENTRAL,Y,2024-11-28T23:59:00,2024-11-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000699,2024-11-29,DAILY,332791.85,225582.79,22077.60,85131.46,EU_CENTRAL,Y,2024-11-29T23:59:00,2024-11-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.549896,1,True
EXP00000700,2024-11-30,DAILY,297116.15,195376.71,21053.56,80685.88,US_EAST,Y,2024-11-30T23:59:00,2024-11-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000701,2024-12-01,DAILY,353061.69,260900.35,23230.47,68930.87,US_EAST,Y,2024-12-01T23:59:00,2024-12-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000702,2024-12-02,DAILY,330134.67,201814.88,21775.63,106544.16,APAC,Y,2024-12-02T23:59:00,2024-12-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000703,2024-12-03,DAILY,354621.11,235058.60,24794.22,94768.29,EU_CENTRAL,Y,2024-12-03T23:59:00,2024-12-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000704,2024-12-04,DAILY,351643.59,214929.15,24888.30,111826.14,US_WEST,Y,2024-12-04T23:59:00,2024-12-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000705,2024-12-05,DAILY,408111.72,325632.16,27376.88,55102.68,EU_CENTRAL,Y,2024-12-05T23:59:00,2024-12-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000706,2024-12-06,DAILY,326313.08,209338.38,21759.88,95214.82,LATAM,Y,2024-12-06T23:59:00,2024-12-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000707,2024-12-07,DAILY,336904.57,241382.27,23070.73,72451.57,US_WEST,Y,2024-12-07T23:59:00,2024-12-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000708,2024-12-08,DAILY,324572.92,231354.33,21786.47,71432.12,EU_CENTRAL,Y,2024-12-08T23:59:00,2024-12-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000709,2024-12-09,DAILY,369737.33,256524.23,28019.24,85193.86,APAC,Y,2024-12-09T23:59:00,2024-12-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000710,2024-12-10,DAILY,356898.36,245323.05,23419.23,88156.08,APAC,Y,2024-12-10T23:59:00,2024-12-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000711,2024-12-11,DAILY,397565.64,300276.75,27823.80,69465.09,US_EAST,Y,2024-12-11T23:59:00,2024-12-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.550915,1,True
EXP00000712,2024-12-12,DAILY,439775.23,280042.61,29057.04,130675.58,LATAM,Y,2024-12-12T23:59:00,2024-12-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000713,2024-12-13,DAILY,363981.54,219651.56,24500.23,119829.75,US_EAST,Y,2024-12-13T23:59:00,2024-12-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000714,2024-12-14,DAILY,335329.71,203691.63,24447.70,107190.38,LATAM,Y,2024-12-14T23:59:00,2024-12-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000715,2024-12-15,DAILY,331126.73,222485.28,22326.75,86314.70,US_WEST,Y,2024-12-15T23:59:00,2024-12-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000716,2024-12-16,DAILY,402851.38,267661.45,26345.06,108844.87,APAC,Y,2024-12-16T23:59:00,2024-12-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000717,2024-12-17,DAILY,311627.38,214348.63,21621.32,75657.43,LATAM,Y,2024-12-17T23:59:00,2024-12-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000718,2024-12-18,DAILY,365968.82,248882.78,25141.90,91944.14,APAC,Y,2024-12-18T23:59:00,2024-12-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.551914,1,True
EXP00000719,2024-12-19,DAILY,279564.30,193606.77,19946.75,66010.78,US_EAST,Y,2024-12-19T23:59:00,2024-12-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000720,2024-12-20,DAILY,342875.96,242454.73,22238.93,78182.30,LATAM,Y,2024-12-20T23:59:00,2024-12-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000721,2024-12-21,DAILY,317173.39,195253.48,20758.42,101161.49,US_EAST,Y,2024-12-21T23:59:00,2024-12-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000722,2024-12-22,DAILY,289332.10,186065.80,19972.76,83293.54,US_WEST,Y,2024-12-22T23:59:00,2024-12-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000723,2024-12-23,DAILY,369376.25,272606.62,25784.56,70985.07,LATAM,Y,2024-12-23T23:59:00,2024-12-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000724,2024-12-24,DAILY,319265.96,195195.21,22264.06,101806.69,APAC,Y,2024-12-24T23:59:00,2024-12-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000725,2024-12-25,DAILY,274570.63,198026.70,19661.74,56882.19,US_WEST,Y,2024-12-25T23:59:00,2024-12-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000726,2024-12-26,DAILY,330312.70,205448.54,23464.83,101399.33,US_WEST,Y,2024-12-26T23:59:00,2024-12-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000727,2024-12-27,DAILY,410444.73,294574.41,29623.51,86246.81,US_WEST,Y,2024-12-27T23:59:00,2024-12-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000728,2024-12-28,DAILY,428611.77,259394.45,28557.19,140660.13,APAC,Y,2024-12-28T23:59:00,2024-12-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.552915,1,True
EXP00000729,2024-12-29,DAILY,366408.42,257083.89,24808.44,84516.09,LATAM,Y,2024-12-29T23:59:00,2024-12-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.553926,1,True
EXP00000730,2024-12-30,DAILY,350246.23,214962.46,24514.59,110769.18,APAC,Y,2024-12-30T23:59:00,2024-12-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.553926,1,True
